id,nombre,dni,carrera,semestre,nota1,nota2,nota3,nota4
7899,Hugo Guerrero Ortiz,56755018,Industrial,7,12,16,13,17
7900,Daniela Garcia Pena,63043853,Mecanica,8,9,14,10,16
7901,Raul Alvarez Vega,78381589,Mecanica,8,9,8,12,12
7902,Adrian Lopez Alvarez,12508426,Electronica,9,11,16,12,20
7903,Lorena Mendoza Munoz,95667298,Ambiental,2,18,13,14,6
7904,Paula Ruiz Ramirez,99523065,Civil,6,11,5,19,15
7905,Leonardo Mendoza Fuentes,95898601,Civil,6,10,17,11,17
7906,Marco Garcia Diaz,17656364,Sistemas,4,10,11,15,14
7907,Raul Herrera Alvarez,27944159,Electronica,8,18,14,17,12
7908,Adrian Castillo Torres,30299797,Civil,3,13,9,9,14
7909,Ivan Alvarez Rojas,55263830,Electronica,4,12,12,6,10
7910,Julia Molina Aguilar,44547386,Ambiental,4,16,17,14,14
7911,Carlos Munoz Herrera,81608693,Civil,9,18,11,13,15
7912,Paula Molina Sanchez,33820090,Biomedica,7,12,9,10,11
7913,Lorena Garcia Delgado,53676644,Mecanica,4,10,9,9,18
7914,Daniela Espinoza Vargas,24187927,Biomedica,6,11,10,17,15
7915,Paula Ruiz Aguilar,83712155,Computacion,10,18,5,9,9
7916,Elena Fuentes Jimenez,54418838,Electrica,10,14,15,10,15
7917,Marcelo Silva Rojas,64473983,Biomedica,7,16,14,8,12
7918,Julia Molina Guerrero,88286009,Civil,6,6,9,15,13
7919,Diego Delgado Martinez,73716335,Computacion,7,13,9,5,14
7920,Cecilia Chavez Campos,85487644,Quimica,5,16,1,7,16
7921,Gabriela Fernandez Sanchez,75233629,Sistemas,8,14,8,16,20
7922,Irene Soto Vargas,29176955,Quimica,1,17,13,8,8
7923,Cristian Ruiz Rodriguez,93907975,Civil,6,16,16,20,14
7924,Tomas Cabrera Torres,37224768,Mecanica,10,15,10,18,16
7925,Antonella Ramirez Campos,12862967,Sistemas,9,14,17,8,10
7926,Gloria Rodriguez Jimenez,25288415,Electrica,2,13,15,16,11
7927,Javier Morales Reyes,33097459,Computacion,5,10,11,16,16
7928,Tomas Cabrera Cabrera,39027605,Electrica,1,12,18,17,11
7929,Oscar Fernandez Campos,41596226,Quimica,2,9,8,9,17
7930,Irene Herrera Fuentes,90881176,Civil,8,14,9,14,10
7931,Gloria Vargas Fuentes,95891677,Quimica,9,12,9,13,13
7932,Isabella Campos Mendoza,77029922,Computacion,7,11,20,17,14
7933,Fernanda Herrera Diaz,32413420,Mecanica,9,13,11,10,16
7934,Javier Morales Vargas,20150720,Civil,3,16,9,12,14
7935,Ignacio Jimenez Torres,22887243,Industrial,2,14,13,5,12
7936,Patricia Ruiz Ramos,25249194,Civil,9,15,17,19,15
7937,Patricio Espinoza Rojas,40775761,Industrial,4,13,12,15,17
7938,Claudia Herrera Aguilar,49354630,Biomedica,5,11,11,15,13
7939,Carolina Reyes Silva,40191595,Sistemas,10,15,6,12,7
7940,Daniela Rios Aguilar,18564872,Industrial,9,7,13,14,6
7941,Andrea Reyes Delgado,25051777,Quimica,1,13,12,11,20
7942,Gabriela Medina Rodriguez,33541757,Industrial,5,15,16,14,16
7943,Andres Cabrera Rojas,19257708,Sistemas,8,14,19,11,18
7944,Gustavo Flores Aguilar,57974612,Electronica,1,15,12,17,4
7945,Beatriz Alvarez Ortiz,48606546,Civil,1,12,14,15,12
7946,Sofia Sanchez Paredes,14550252,Electronica,2,13,10,14,10
7947,Camila Soto Vega,76654844,Computacion,2,13,14,12,19
7948,Carolina Castillo Aguilar,49688223,Mecanica,10,15,15,20,13
7949,Lucia Chavez Fernandez,44668336,Quimica,5,15,16,13,8
7950,Camila Molina Lopez,30959714,Industrial,6,15,13,11,14
7951,Oscar Cruz Cano,56827533,Electronica,1,18,14,8,9
7952,Gloria Salinas Paredes,94518932,Industrial,7,13,15,15,11
7953,Isabella Medina Ruiz,47817254,Industrial,9,12,11,12,7
7954,Hernan Mora Flores,38288051,Biomedica,6,19,13,16,9
7955,Fernanda Rojas Rodriguez,87156234,Biomedica,9,11,20,20,11
7956,Andres Medina Delgado,76800575,Computacion,8,12,9,16,10
7957,Lorena Lopez Sanchez,50506335,Mecanica,9,15,15,9,14
7958,Isabella Sanchez Navarro,68293510,Electronica,3,15,4,19,13
7959,Monica Ruiz Ortiz,38160027,Ambiental,8,10,16,7,11
7960,Carolina Silva Rojas,73066875,Computacion,7,12,16,17,20
7961,Ricardo Martinez Ramos,68780222,Mecanica,1,9,18,20,13
7962,Fabian Ortiz Romero,10572874,Industrial,8,14,15,9,13
7963,Cristian Cano Medina,58523204,Quimica,2,13,14,19,17
7964,Oscar Torres Ramos,83588605,Computacion,7,10,6,13,15
7965,Tomas Gonzalez Morales,11864346,Mecanica,1,9,20,12,16
7966,Andres Garcia Rojas,70898164,Biomedica,3,17,4,8,15
7967,Laura Cano Romero,80773371,Computacion,4,16,9,8,18
7968,Patricia Flores Medina,43921203,Biomedica,5,15,9,18,11
7969,Mauricio Navarro Vega,87676370,Biomedica,8,20,11,12,10
7970,Patricio Chavez Mora,96332069,Quimica,6,5,10,16,14
7971,Lucia Delgado Mora,89922265,Quimica,3,13,13,11,11
7972,Daniela Lopez Aguilar,27431460,Quimica,8,12,16,14,11
7973,Ricardo Chavez Silva,41173978,Civil,7,9,15,14,18
7974,Daniela Paredes Aguilar,78364991,Computacion,6,13,16,19,5
7975,Patricio Vega Delgado,95063462,Electrica,3,15,10,15,15
7976,Fernando Chavez Paredes,57864821,Quimica,2,9,13,8,17
7977,Renata Morales Navarro,19672236,Computacion,9,14,11,11,17
7978,Alejandro Rodriguez Fernandez,34418368,Mecanica,3,7,11,8,15
7979,Natalia Ruiz Pena,18731808,Sistemas,8,17,15,11,12
7980,Cecilia Soto Delgado,56624127,Civil,6,11,12,15,14
7981,Sebastian Medina Gonzalez,87979455,Electrica,10,16,10,17,8
7982,Fabian Torres Cabrera,95625676,Quimica,1,12,12,15,14
7983,Hernan Medina Flores,27760982,Sistemas,2,10,12,16,17
7984,Fabian Ramos Mora,24706514,Quimica,3,14,17,5,11
7985,Carlos Silva Diaz,77589211,Ambiental,3,2,11,15,16
7986,Renata Castillo Alvarez,99320200,Biomedica,7,13,18,11,6
7987,Julia Garcia Medina,14692239,Ambiental,8,19,13,15,13
7988,Natalia Guerrero Romero,63400950,Mecanica,10,10,15,14,15
7989,Elena Jimenez Perez,26488713,Electronica,2,12,8,13,2
7990,Ana Salinas Delgado,46635060,Quimica,1,8,14,13,12
7991,Beatriz Campos Ruiz,13179383,Civil,5,17,12,16,9
7992,Ricardo Morales Jimenez,63735736,Ambiental,4,18,8,17,11
7993,Diana Medina Aguilar,95001419,Electrica,1,15,14,13,14
7994,Diego Navarro Reyes,90667051,Quimica,7,15,14,17,11
7995,Patricia Aguilar Vega,97200682,Electronica,7,16,11,15,8
7996,Gloria Gonzalez Paredes,16865566,Ambiental,9,18,10,10,12
7997,Elena Herrera Cruz,72601758,Electronica,2,20,14,9,7
7998,Maria Romero Morales,53949353,Industrial,9,16,10,19,15
7999,Valeria Soto Cano,22537023,Civil,5,10,6,16,5
8000,Andrea Chavez Ramos,81545171,Electronica,5,14,14,20,19
8001,Gustavo Sanchez Medina,65212162,Mecanica,1,9,17,9,20
8002,Gabriela Ortiz Perez,41500436,Biomedica,7,10,18,11,13
8003,Marco Castillo Rojas,49208699,Quimica,3,13,10,15,9
8004,Adrian Morales Fernandez,91003192,Electronica,9,20,11,11,5
8005,Ivan Mendoza Flores,97125507,Biomedica,10,9,9,8,10
8006,Oscar Ruiz Gonzalez,49815352,Computacion,8,16,8,16,16
8007,Carlos Reyes Ramos,96288833,Industrial,6,16,15,11,9
8008,Hernan Diaz Silva,55376232,Quimica,4,15,14,11,14
8009,Paula Soto Martinez,19370249,Electrica,2,16,15,13,15
8010,Diana Salinas Delgado,52680290,Quimica,1,12,14,14,16
8011,Gloria Rodriguez Rios,11422944,Electrica,4,13,14,12,16
8012,Mauricio Jimenez Ramos,12818440,Ambiental,4,14,14,16,9
8013,Fernanda Herrera Rios,82777022,Electronica,9,14,1,11,17
8014,Matias Paredes Molina,69269995,Industrial,8,9,12,14,4
8015,Gloria Rodriguez Perez,55513480,Industrial,1,17,16,7,15
8016,Sofia Chavez Morales,70942708,Electrica,1,9,16,15,10
8017,Lucia Morales Chavez,89064692,Civil,7,17,9,11,13
8018,Cristian Ramos Ramirez,27330192,Electronica,3,20,17,17,10
8019,Diego Salinas Herrera,86588284,Electrica,8,9,11,12,16
8020,Laura Medina Campos,70614854,Computacion,7,18,15,13,14
8021,Fernanda Sanchez Martinez,47454711,Civil,4,6,10,9,16
8022,Patricio Cano Mora,65978389,Computacion,3,20,12,20,0
8023,Lucia Pena Torres,43200590,Civil,4,17,10,12,11
8024,Gabriela Romero Ramirez,89163415,Sistemas,9,19,6,11,19
8025,Matias Delgado Vega,84503094,Electrica,1,9,8,12,18
8026,Paula Rodriguez Mora,44131665,Biomedica,2,19,15,20,19
8027,Daniela Perez Martinez,24679800,Electronica,5,18,17,12,12
8028,Cecilia Alvarez Fernandez,99493844,Computacion,5,11,12,17,15
8029,Lorena Delgado Fuentes,21926484,Mecanica,4,15,8,19,11
8030,Helena Rodriguez Lopez,93331900,Biomedica,5,12,15,11,16
8031,Fernanda Flores Sanchez,78807048,Electrica,4,3,16,15,12
8032,Adrian Cruz Ruiz,50572779,Industrial,5,10,15,15,8
8033,Tomas Fuentes Ortiz,28950502,Electrica,7,16,12,14,8
8034,Hugo Fernandez Aguilar,69013625,Mecanica,7,16,11,13,13
8035,Isabella Navarro Alvarez,22447101,Quimica,3,12,20,14,14
8036,Sofia Romero Campos,81906608,Biomedica,9,7,14,11,11
8037,Oscar Lopez Vega,56266339,Mecanica,10,13,15,7,17
8038,Andres Ruiz Torres,83461592,Biomedica,10,20,10,13,15
8039,Carlos Ruiz Mendoza,23254654,Industrial,8,18,6,13,14
8040,Gabriela Paredes Salinas,48765001,Computacion,5,14,20,17,13
8041,Maria Ramos Flores,57462212,Mecanica,8,20,14,15,9
8042,Patricio Sanchez Gonzalez,82381350,Computacion,1,15,15,10,7
8043,Mauricio Pena Martinez,74170581,Biomedica,3,12,16,8,15
8044,Adrian Rios Vargas,21236085,Quimica,9,8,9,12,11
8045,Rodrigo Fuentes Diaz,47789903,Biomedica,6,5,12,11,13
8046,Elena Delgado Medina,92999628,Electronica,1,12,6,16,15
8047,Ivan Perez Pena,18784202,Civil,2,14,17,10,14
8048,Fernando Cano Espinoza,98835172,Computacion,10,5,16,5,13
8049,Patricio Flores Gonzalez,72112862,Industrial,10,19,9,4,11
8050,Cristian Aguilar Romero,80964932,Electrica,9,12,11,13,7
8051,Raul Castillo Alvarez,57454372,Mecanica,3,9,11,13,20
8052,Felipe Perez Salinas,97515865,Electrica,5,16,17,15,19
8053,Fernando Martinez Navarro,99619138,Computacion,2,11,20,14,12
8054,Valentina Garcia Aguilar,19662161,Ambiental,3,9,13,10,16
8055,Isabella Ramirez Mendoza,68940707,Quimica,3,11,18,20,20
8056,Hernan Ortiz Fernandez,17554298,Industrial,7,13,10,18,14
8057,Andres Herrera Herrera,74323443,Quimica,4,14,6,10,18
8058,Lucia Diaz Flores,70775442,Sistemas,5,13,10,8,14
8059,Ivan Pena Jimenez,15079133,Quimica,3,10,13,6,17
8060,Andrea Castillo Vargas,96822414,Computacion,2,19,14,12,12
8061,Carlos Soto Rodriguez,73108730,Electronica,1,12,7,18,9
8062,Camila Soto Sanchez,63888498,Quimica,6,10,12,15,15
8063,Gabriela Vega Romero,76809018,Industrial,4,11,15,18,13
8064,Antonella Chavez Delgado,30250752,Quimica,5,10,13,11,6
8065,Leonardo Cabrera Castillo,71415813,Civil,2,14,8,14,13
8066,Patricia Gonzalez Reyes,71665632,Electrica,6,14,14,11,19
8067,Andres Herrera Sanchez,79555211,Industrial,4,12,14,13,10
8068,Andres Sanchez Flores,77481176,Sistemas,2,17,10,5,15
8069,Matias Munoz Diaz,28755105,Computacion,1,14,13,6,14
8070,Leonardo Aguilar Romero,68445500,Sistemas,9,14,9,9,15
8071,Helena Jimenez Cruz,95375094,Mecanica,2,10,19,14,16
8072,Leonardo Cano Medina,12657206,Sistemas,9,5,13,12,6
8073,Matias Castillo Mora,21381739,Sistemas,7,16,18,14,20
8074,Claudia Munoz Lopez,90175485,Ambiental,6,11,13,11,15
8075,Diego Cruz Reyes,69926527,Electrica,8,20,14,15,4
8076,Patricio Ortiz Delgado,29647622,Civil,4,11,13,19,14
8077,Cristian Sanchez Rodriguez,76087270,Civil,1,16,15,8,13
8078,Adrian Campos Campos,54786175,Quimica,7,14,12,15,3
8079,Andrea Ramirez Espinoza,35596922,Sistemas,3,15,17,11,20
8080,Julia Vargas Molina,46295237,Ambiental,1,12,14,17,10
8081,Fernando Gonzalez Vega,40776298,Computacion,10,12,13,9,7
8082,Alejandro Silva Espinoza,96518862,Quimica,9,18,13,19,13
8083,Lorena Perez Ramos,24686602,Mecanica,7,13,20,12,10
8084,Isabella Ramirez Campos,23700250,Computacion,9,13,10,11,14
8085,Laura Ortiz Vega,83503015,Mecanica,8,20,11,15,13
8086,Lorena Silva Ruiz,47042542,Biomedica,8,10,17,15,10
8087,Elena Martinez Diaz,96693079,Electronica,3,20,15,9,17
8088,Valeria Rios Molina,49207566,Civil,3,17,10,9,16
8089,Tomas Garcia Molina,97547364,Ambiental,4,15,18,15,7
8090,Irene Rodriguez Herrera,16424575,Mecanica,10,12,9,16,12
8091,Diego Salinas Torres,38054372,Electrica,3,15,11,15,14
8092,Emilio Ramirez Morales,11693125,Ambiental,3,15,14,12,14
8093,Diego Navarro Guerrero,77724376,Civil,2,14,7,14,18
8094,Natalia Silva Sanchez,53404274,Ambiental,4,7,19,14,16
8095,Javier Soto Pena,88105589,Biomedica,8,13,15,13,12
8096,Renata Cruz Chavez,81481292,Civil,4,13,20,10,10
8097,Adrian Ramos Flores,22670159,Quimica,7,17,17,17,10
8098,Marco Perez Ramirez,88196866,Mecanica,4,11,12,10,5
8099,Marcelo Aguilar Diaz,80397704,Electrica,10,11,12,18,14
8100,Andres Fernandez Medina,87017521,Electronica,10,17,15,6,15
8101,Monica Espinoza Campos,81723841,Biomedica,8,10,14,15,10
8102,Elena Fuentes Molina,39323415,Sistemas,3,16,17,10,8
8103,Ivan Vega Rojas,85633517,Industrial,4,18,4,14,11
8104,Paula Rodriguez Ruiz,79424227,Quimica,2,16,15,12,15
8105,Matias Garcia Medina,28744172,Biomedica,2,15,17,11,10
8106,Patricia Perez Garcia,32285503,Ambiental,9,6,14,20,12
8107,Maria Cabrera Vega,98242092,Industrial,1,18,13,8,16
8108,Rodrigo Rojas Espinoza,65498159,Ambiental,4,15,9,18,15
8109,Daniela Romero Perez,72561339,Ambiental,10,20,20,12,10
8110,Javier Lopez Martinez,56196094,Ambiental,5,13,11,14,14
8111,Cristian Sanchez Sanchez,35242755,Sistemas,10,16,15,13,17
8112,Patricia Garcia Guerrero,48645609,Ambiental,6,9,11,10,20
8113,Diana Rojas Romero,30847227,Mecanica,6,2,12,10,11
8114,Valeria Garcia Reyes,28583031,Industrial,1,14,13,17,11
8115,Sebastian Herrera Jimenez,42678648,Biomedica,8,11,14,13,11
8116,Fernando Navarro Fuentes,93964897,Biomedica,1,14,15,11,8
8117,Hugo Aguilar Perez,54261041,Industrial,3,16,11,15,13
8118,Ricardo Medina Reyes,13332432,Computacion,6,12,17,17,17
8119,Andrea Ramos Herrera,12983320,Mecanica,10,13,11,9,20
8120,Isabella Paredes Cano,57528159,Ambiental,7,16,12,8,20
8121,Rodrigo Paredes Ortiz,91445082,Electrica,1,12,14,17,14
8122,Marcelo Mora Diaz,45555008,Electrica,3,5,8,10,10
8123,Ricardo Reyes Navarro,21417394,Computacion,4,16,8,12,13
8124,Sebastian Munoz Reyes,68290759,Computacion,1,12,13,14,14
8125,Ignacio Ortiz Cabrera,14048991,Civil,6,9,9,15,12
8126,Diana Navarro Martinez,78961108,Civil,9,12,17,17,10
8127,Isabella Ortiz Chavez,89076400,Computacion,8,15,15,8,14
8128,Sebastian Lopez Garcia,56948637,Industrial,2,9,3,15,18
8129,Isabella Rodriguez Fuentes,63666921,Electronica,4,18,9,18,12
8130,Monica Torres Morales,30397067,Mecanica,1,16,14,10,9
8131,Ricardo Jimenez Sanchez,38377908,Industrial,8,18,16,14,12
8132,Patricio Jimenez Espinoza,70108813,Quimica,2,10,18,9,12
8133,Carolina Herrera Castillo,42677085,Mecanica,2,14,17,13,13
8134,Maria Fuentes Cabrera,35441976,Biomedica,3,10,10,14,9
8135,Marco Vargas Cano,76181070,Computacion,1,15,17,11,15
8136,Ignacio Ramirez Rodriguez,38382364,Civil,1,11,13,15,17
8137,Valentina Munoz Medina,37005518,Industrial,7,14,14,10,15
8138,Renata Delgado Perez,24800459,Ambiental,1,19,7,15,15
8139,Lorena Morales Castillo,78838550,Mecanica,4,20,10,11,15
8140,Tomas Paredes Lopez,63463347,Quimica,10,12,11,13,16
8141,Raul Herrera Romero,87645379,Industrial,5,19,20,12,16
8142,Alejandro Silva Rodriguez,44173251,Computacion,1,12,12,10,9
8143,Sofia Cabrera Medina,79496343,Quimica,2,6,14,8,7
8144,Pablo Guerrero Rodriguez,89850419,Ambiental,7,11,20,6,13
8145,Carolina Sanchez Cano,98031909,Industrial,3,14,18,11,12
8146,Lucia Paredes Fuentes,72438019,Industrial,7,15,18,12,9
8147,Paula Navarro Romero,82720477,Civil,6,18,13,15,4
8148,Valeria Guerrero Pena,99601810,Quimica,8,20,15,17,12
8149,Raul Rios Vargas,54814332,Mecanica,9,10,12,8,12
8150,Marco Lopez Alvarez,99877703,Electrica,9,11,19,9,17
8151,Cecilia Silva Molina,54443771,Electrica,1,14,12,13,9
8152,Javier Ramos Cruz,41134314,Electronica,10,18,11,14,7
8153,Ana Alvarez Diaz,61496584,Ambiental,10,16,14,10,5
8154,Diego Cruz Fuentes,75687177,Biomedica,8,18,13,20,19
8155,Camila Ramirez Castillo,63772606,Biomedica,8,14,15,15,15
8156,Carlos Diaz Ortiz,35272702,Electronica,1,6,13,13,19
8157,Emilio Molina Chavez,99197329,Civil,2,9,12,15,15
8158,Elena Chavez Perez,83236027,Biomedica,3,14,17,10,20
8159,Mauricio Molina Molina,71801636,Civil,8,19,12,9,17
8160,Pablo Cabrera Herrera,67139715,Biomedica,5,19,17,15,10
8161,Sofia Vargas Silva,54412096,Mecanica,7,14,11,14,10
8162,Sebastian Garcia Munoz,45539665,Computacion,4,16,16,20,20
8163,Ricardo Vega Cruz,97063818,Biomedica,10,7,14,9,16
8164,Ivan Campos Ramos,27409486,Quimica,3,12,15,8,16
8165,Helena Flores Munoz,20358312,Sistemas,9,17,14,11,14
8166,Rodrigo Pena Rios,95793758,Sistemas,4,10,11,20,6
8167,Gustavo Torres Fuentes,15098708,Civil,7,12,13,15,16
8168,Valentina Silva Morales,22200957,Quimica,6,7,17,5,18
8169,Helena Perez Lopez,54279874,Industrial,2,4,9,15,16
8170,Valeria Guerrero Chavez,64681935,Electrica,7,12,11,15,15
8171,Matias Diaz Medina,75909321,Electrica,2,15,12,5,14
8172,Isabella Jimenez Castillo,65507090,Electronica,3,5,20,12,16
8173,Patricio Morales Romero,71915696,Quimica,9,11,13,15,17
8174,Leonardo Silva Cano,23461107,Industrial,6,9,11,13,14
8175,Ivan Castillo Pena,21679569,Civil,4,15,9,13,12
8176,Patricio Castillo Sanchez,23373757,Electrica,7,7,3,11,13
8177,Sebastian Sanchez Diaz,89679385,Industrial,10,15,17,11,8
8178,Patricia Munoz Diaz,58751586,Biomedica,7,11,8,20,9
8179,Diana Soto Pena,88272871,Ambiental,4,10,15,11,5
8180,Laura Gonzalez Diaz,21009195,Industrial,10,15,12,6,11
8181,Tomas Cabrera Romero,34106036,Civil,5,17,10,16,15
8182,Gloria Molina Jimenez,41931705,Electronica,6,11,10,11,9
8183,Gloria Fuentes Delgado,47313300,Electrica,5,9,14,12,13
8184,Felipe Martinez Vargas,66766737,Biomedica,10,18,13,15,14
8185,Monica Cano Navarro,86099546,Sistemas,7,10,12,5,12
8186,Renata Fernandez Ruiz,41899866,Electronica,10,14,7,13,20
8187,Hernan Medina Romero,15768758,Civil,3,16,16,19,11
8188,Helena Guerrero Navarro,82654634,Computacion,5,16,11,9,16
8189,Patricio Gonzalez Rios,53499680,Ambiental,8,9,15,10,10
8190,Raul Delgado Lopez,61907057,Ambiental,2,15,7,9,15
8191,Beatriz Campos Ortiz,42992251,Computacion,2,9,14,11,8
8192,Claudia Rojas Diaz,28421590,Computacion,9,15,10,11,12
8193,Raul Herrera Navarro,40279307,Sistemas,7,19,10,16,18
8194,Leonardo Espinoza Campos,98843336,Ambiental,1,2,18,8,20
8195,Emilio Salinas Rios,84105371,Quimica,6,11,13,15,17
8196,Tomas Romero Jimenez,93273346,Quimica,4,17,18,15,19
8197,Adrian Chavez Molina,66687376,Electrica,3,12,11,13,15
8198,Nicolas Vega Cabrera,86481688,Sistemas,3,15,14,13,11
8199,Alejandro Guerrero Vargas,63248997,Electronica,1,19,14,14,9
8200,Andrea Lopez Rios,19778361,Ambiental,10,16,18,16,16
8201,Cristian Sanchez Diaz,31188731,Quimica,8,12,7,8,17
8202,Javier Cabrera Rojas,30183139,Electrica,9,14,11,14,20
8203,Hernan Chavez Campos,48773483,Civil,10,6,17,14,5
8204,Raul Chavez Molina,65098181,Sistemas,5,17,15,10,15
8205,Irene Molina Medina,29496180,Quimica,10,9,14,13,6
8206,Natalia Aguilar Rios,48563721,Industrial,10,14,10,5,12
8207,Ana Lopez Rodriguez,81691402,Biomedica,7,15,14,14,12
8208,Mauricio Salinas Molina,63424328,Biomedica,2,13,13,20,7
8209,Gustavo Vargas Sanchez,93706410,Sistemas,9,16,10,8,11
8210,Laura Salinas Campos,14709661,Sistemas,7,12,15,9,18
8211,Lorena Aguilar Castillo,38936688,Electronica,3,16,11,9,12
8212,Emilio Torres Romero,56077577,Industrial,7,14,11,18,9
8213,Monica Chavez Reyes,64671530,Civil,3,11,18,11,10
8214,Natalia Alvarez Cano,94433873,Industrial,2,15,10,18,16
8215,Nicolas Gonzalez Mendoza,25142863,Industrial,1,16,20,13,15
8216,Valentina Espinoza Ortiz,20156671,Mecanica,6,14,14,15,13
8217,Ricardo Rojas Mora,52364516,Electrica,6,12,20,14,20
8218,Felipe Herrera Rodriguez,89287058,Computacion,2,9,8,16,13
8219,Beatriz Molina Mora,68475016,Ambiental,10,6,15,10,19
8220,Mauricio Navarro Torres,77998473,Industrial,4,11,17,17,11
8221,Lorena Ramirez Romero,22363754,Biomedica,5,8,9,10,10
8222,Hugo Mora Mora,16467267,Electrica,1,12,12,16,13
8223,Camila Soto Munoz,78001434,Biomedica,4,10,12,10,18
8224,Antonella Castillo Flores,68777066,Biomedica,6,12,14,16,17
8225,Isabella Ramirez Medina,27801267,Computacion,6,10,16,18,20
8226,Gabriela Fernandez Alvarez,32397779,Computacion,3,10,11,16,13
8227,Julia Chavez Paredes,90085201,Electronica,9,16,20,16,18
8228,Felipe Cabrera Medina,19068038,Ambiental,10,12,15,9,5
8229,Renata Salinas Ramirez,20480348,Ambiental,7,14,17,18,19
8230,Antonella Garcia Fuentes,79976090,Industrial,7,7,14,17,13
8231,Andrea Ortiz Cabrera,25443542,Civil,10,18,13,12,8
8232,Sofia Castillo Lopez,88944210,Electronica,6,12,6,9,12
8233,Ignacio Ruiz Ramirez,89022445,Sistemas,1,16,10,11,6
8234,Sofia Garcia Torres,49267650,Computacion,5,13,16,11,20
8235,Cristian Ramos Fuentes,33493462,Ambiental,4,10,7,18,13
8236,Javier Reyes Jimenez,25297078,Electronica,7,13,18,13,18
8237,Elena Torres Paredes,37720599,Electronica,3,20,18,14,20
8238,Leonardo Fernandez Campos,21782306,Electrica,2,19,10,12,15
8239,Patricia Castillo Jimenez,99899767,Ambiental,3,4,14,17,13
8240,Raul Gonzalez Lopez,78729331,Biomedica,4,7,20,12,18
8241,Gloria Rios Diaz,95627198,Civil,4,20,11,12,17
8242,Emilio Munoz Diaz,86893181,Biomedica,4,14,10,9,6
8243,Nicolas Mendoza Espinoza,92646310,Industrial,7,20,9,15,11
8244,Ricardo Sanchez Perez,75599071,Civil,7,15,12,12,12
8245,Sebastian Molina Chavez,30193929,Mecanica,10,15,17,14,6
8246,Valentina Torres Ortiz,98683075,Ambiental,3,7,10,12,20
8247,Fabian Ramos Aguilar,61891148,Sistemas,2,11,12,12,12
8248,Carolina Delgado Ramos,29425234,Electrica,5,14,19,13,19
8249,Hernan Fuentes Cruz,16474011,Mecanica,1,9,12,16,8
8250,Leonardo Diaz Ruiz,86677131,Electronica,1,13,20,16,16
8251,Marco Espinoza Mora,95149416,Computacion,2,18,11,20,12
8252,Helena Cano Fernandez,35276512,Mecanica,8,9,16,9,10
8253,Paula Reyes Reyes,54664048,Electronica,4,18,8,10,11
8254,Ricardo Rojas Rojas,34442993,Electronica,9,10,12,15,12
8255,Julia Herrera Alvarez,96701621,Mecanica,10,16,14,19,17
8256,Alejandro Fuentes Torres,27740371,Sistemas,7,15,19,15,15
8257,Cecilia Reyes Martinez,22901251,Mecanica,8,15,13,14,14
8258,Diego Garcia Fernandez,44238727,Computacion,8,10,12,11,9
8259,Gloria Ramirez Soto,51456958,Computacion,9,16,16,15,20
8260,Beatriz Flores Munoz,46793911,Quimica,7,11,10,13,9
8261,Andres Pena Rios,25022388,Electrica,2,8,10,19,14
8262,Mauricio Mora Delgado,96640849,Biomedica,7,17,9,17,19
8263,Alejandro Perez Navarro,72139129,Electrica,6,14,13,15,11
8264,Marcelo Aguilar Perez,84194981,Biomedica,8,12,14,12,14
8265,Javier Torres Herrera,65453952,Ambiental,10,18,11,13,17
8266,Ana Soto Martinez,60126861,Electrica,1,14,15,12,13
8267,Irene Ruiz Soto,82109117,Sistemas,5,10,10,12,12
8268,Rodrigo Jimenez Fernandez,84746410,Computacion,9,16,16,15,15
8269,Ignacio Torres Munoz,18345466,Civil,4,19,9,14,11
8270,Maria Guerrero Sanchez,14552000,Electronica,5,15,20,11,12
8271,Diana Diaz Rojas,63607485,Biomedica,1,14,19,17,15
8272,Lorena Pena Perez,39038919,Civil,7,8,11,14,13
